Text,Cipher
z yrmv r wvvczex fw svzex jtrivu slk rcjf befnzex kyrk z rd ze wfi jfdv ivrccp szx tyrexvj ze dp dzeu sfup reu jgzizk,ceaser
z nrek kyvzi szikydfdj kf wvvc tfewzuvek kyrk kyvp druv kyv izxyk uvtzjzfe,ceaser
qu kczzmvbtg bzgqvo bw quxtmumvb bpmam kpivoma qvbw ug tqnm ivl q itzmilg nmmt uwzm ditcijtm bw ugamtn ivl ug jcaqvmaa bw ug niuqtg ivl bw ugamtn,ceaser
w kcb h sjsb uc wb ghcfsg psqoigs w tssz gc ibkszqcas,ceaser
d mzvy ojj hpxc vwjpo ydnxjqzmt viy zskgjmvodji di ocz rdgy rzno viy rcdgz d azzg ocvo ocjnz xjixzkon vmz kmzxdjpn ovfdib kvmo di oczh jaozi htnzga ocdn wjjf epno wmdibn v mzadizy azzg rczi d ndo wvxf di ocz xcvdm ajm njhz lpdzo odhz,ceaser
m gsyph fijsvi xli egxyep xlmrk erh xlir mj m wxmpp gsyphr x jmkyvi syx mj m h jiip iqfevvewwih rsx orsamrk lsa xs kix mr pmri sv lsa xs kix e hvmro sv alivi xs tevo qc gev sv alexiziv m nywx asyphr x ks,ceaser
z rd rscv kf jrp nzky rtlzkp kyrk wvvczex voyrljkvu zj efk efidrc wfi repfev,ceaser
i looked down and feasted on the view of my own legs and knees and memorized the feel of the cars gentle rocking,ceaser
q iu nmmtqvo pwvwzml ozibmnct ivl jtmaaml bw omb bw axmvl mikp lig eqbp bpmam zmuizsijtm bp ozilmza,ceaser
p alssz opt uva av mlls ayvbislk vcly oly,ceaser
j gffm mjlf bo fnpujpobm usbjo xsfdl,ceaser
rv fjawrwp hxd qnb onnurwp lajwth cqrb vxawrwp,ceaser
v jnag gb or va gur shgher lrnef fbzr bs lbh znqr zr srry nznmvat naq fbzr bs lbh ner gur orfg sevraqf v pbhyq rire nfx sbe,ceaser
v qba g zrna guvf gb or n frevbhf erpbyyrpgvba bs srryvatf bayl n shaal va n abg shaal fbeg bs jnl fgbel fb yrg f trg onpx gb jurer gur npgvba ortvaf,ceaser
p ohcl av klhs dpao aol mhja aoha zvjplaf dhuaz lclyfvul av mlls sprl aolf yl pu mhrl svcl mvy h jvbwsl vm khfz huk aolu dl jhu hss mvynla doha ltvapvuz hyl,ceaser
c ayn vilyx c ayn mwulyx c zyyf cahilyx c zyyf bujjs c ayn mcffs c wbiey ih gs iqh qilxm c guey qcmbym c bupy xlyugm uhx c mncff quhn ni vyfcypy uhsnbcha wuh bujjyh ch nbcm qilfx zil uh ilxchuls aclf u wfumm jlizcfy fche blyz bnnj qqq,ceaser
t dlh esp altc zq espx hlwv zfe zq esp rlepd t nzfwoye spwa te esp xzyesd zq dfaacpddpo qppwtyrd zq yze mptyr szxpdtnv nlxp zfe qzc l qph dpnzyod lyjhljd,ceaser
h eddk eqdd dwghkzqzsdc,ceaser
u emup xaaw kagd yahuzs fa rmef u my mf ftq bauzf uz yk xurq itqdq u rqqx xuwq m huofuyulqp otuxp m otuxp ftmf zqqpe fa fmxw mzp sqf ftuzse agf,ceaser
b vtfx mh max ietvx hg utlx uxvtnlx b ptlgm yxxebgz ebdx b lahnew ptgwxk mhh ytk tybxew unm ghp b pbla b atw uxxg fhkx twoxgmnkhnl tl b atox axtkw phgwxkyne mabgzl tuhnm mahlx ltehgl,ceaser
qu vwe nmmtqvo i tqbbtm uwzm zmawtdml bw omb ug apqb lwvm bww,ceaser
f dbq qexq cbbifkd qexq jv ifcb exp ybbk x jfpboxyib txpqb exmmbkp ibpp xka ibpp xp f dbq liabo yqt fii illh xq qefp mixvifpq mxdb lc zljjbkqp xka objbjybo,ceaser
y ikffeiu rusqkiu uluhoedu ubiui fherbuci qhu wuduhqbbo cksx mehiu jxqd cydu ie y vuub ytyejys veh dej zkij buqhdydw je tuqb myjx uluhojxydw coiubv,ceaser
t laacpntlep hspy t zapy fa ez esp fytgpcdp lyo t qppw lyo cpnptgp rpyewp yforpd mzes esczfrs dxlww slaapydelynpd lyo nwfpd esle acpdpye espxdpwgpd lyo lwdz esczfrs ocplxd,ceaser
r xa ujvkadblx kdc cqn zdjurch rb bx vdlq qrpqna cqjw j uxc xo cqxbn frwnb cqjc r onnu cqrb rb j bvjac kdh oxa cqxbn fqx urtn j urccun bfnnc jwm j urccun kdkkuh,ceaser
g dcjr qm emmb gl dyar g uclr rm xskzy fyjd yl fmsp jyrcp dmp yl fmsp ylb rfcl jcdr rfcpc dccjgle ctcl kmpc clcpecrga gd rfyr uyq nmqqgzjc,ceaser
l ihho brxu prwlydwlrq zloo eh vdwlvilhg zkhq brx uhdg wklv zulwh xs dovr zkr xqghuvwdqgv,ceaser
e wi swepejc bkn w baahejc pdwp olayewh baahejc pdwp iwgao heba awou wjz xawnwxha,ceaser
f cbbi ifhb jv dfoip xob obxiiv pqxoqfkd ql dbq fq xka f xj ilsfkd ebxofkd qebj pfkd qeb zeofpqjxp plkdp xylrq gbprp,ceaser
w tssz zwys w vojs hc dfstoqs hvwg dcgh k o rwgqzowasf ct gcas gcfh pstcfs w vojs ob sbfousr dsho othsf as cf gcashvwbu seiozzm og vcffwpzs,ceaser
t slcowj qppw esle hlj x fdflwwj sjapc lyo mzfynj lczfyo pgpcjzyp,ceaser
k tgrna dgecwug vjga ocmg og hggn rtgvva,ceaser
m epws xsph qc gsywmr xlex m jiip pmoi xli sxliv jeqmpc qiqfivw hs rsx orsa lsa xs xepo xs qi sv evi ejvemh xs xepo xs qi,ceaser
l khdu wkh zrug dqg l ihho vwurqjhu dqg uh dvvxuhg rqfh djdlq,ceaser
o lkkr zuzgrre rgsk haz o ngbk tu ojkg cngz zu hrum ghuaz zujge,ceaser
q nmmt jcb qa ctbquibmtg rcab ws,ceaser
v srry dhvgr wbyyl va fcvgr bs gur urng naq gur ynpx bs pbzzrepvnyvfz,ceaser
q owb bw eits qv bpm ziqv ivl nmmt bzqcuxpivb wdmz vibczm qv ug ziqv jwwba ivl xqvs ziqv kwib,ceaser
r onnu urtn qrmrwp cx yanenwc xcqnab oaxv ngyxbdan cx vh mnlrmnmuh dwyunjbjwc ngyanbbrxw xo jwcr lqarbcvjb lqnna xa cqn kjq qdvkdpb jb r urtn cx ljuu rc,ceaser
a cfwo a osflwv lg kgewzgo afudmvw lzw avws gx fslmjsd zwsdafy sfv zgdaklau danafy tml lzw kalw ak sdkg stgml xwwdafy jsvasfl natjsfl sfv wflzmkasklau stgml daxw sl sfq syw,ceaser
d gdfz ocz wmpnc v gjo wpo ndixz mzopmidib amjh nkvdi njw viy ocz mzgzvnz ja mzvg ozxcidlpzn d novmozy pndib ocz zskzmo avxz wmpnc ajm ht gdlpdy ajpiyvodji viy ocz nzkcjmv hdizmvg kjryzm wmpnc nvo vo ocz wvxf ja ht xjggzxodji azzgdib pigjqzy,ceaser
e baah hega e dwra xaaj oynawiejc wp w xhwjg wjz ranu okhez swhh,ceaser
a usfl zwdh tml xwwdafy s dalldw zwkalsfl stgml eq vwuakagf bmkl twusmkw gx lzw esyfalmvw gx lzw vwuakagf,ceaser
g dccj qm jsaiw rm zc lmkglyrcb dmp rfc jgczqrcp yuypb,ceaser
i feel like that leaves me as the artistic equivalent of the crack between couch cushions,ceaser
i can feel it and look with eager anticipation for what is to come,ceaser
g qrypr rm dccj yegryrcb glqgbc,ceaser
q nmmt zmaxmkbml ivl ackp,ceaser
dh azzgdib v wdo npnkdxdjpn,ceaser
e baah dkjknaz pk araj xa iajpekjaz ej pda owia oajpajya wo zanag,ceaser
dh epno ijo azzgdib do vo vgg dy hpxc mvoczm novt di ndibvkjmz viy nkziy odhz rdoc ht amdziyn d cvoz zqzmtjiz viy nvmv dn wzdib mzvggt wdoxct mdbco ijr ydq notgz xgzvmwjoc kvyydib wjoojh,ceaser
uy rqqxuzs sqzqdage ad uz m dqefmgdmzf xuwq ftq ymzpmduz sduxx ituot tme m rmudxk efqxxmd dqbgfmfuaz ftue uybdqeeuaz ymk nq qjfqzpqp fa qpunxq kqf pqoadmfuhq smdzuetqe xuwq emybtudq,ceaser
f xj nrfqb mbomibuba yv ifxj f j qovfkd ql cfdrob lrq fc eb p xitxvp ybbk pryjfppfsb lo albp eb cbbi eb kbbap ql yb pryjfppfsb ql jxoh xka glekkv,ceaser
g umsjb lmr dccj qm yjj yjmlc ctcpwzmbw ksqr ecr qrmlcb,ceaser
x utta wdcdgts iwpi iwt ktxa lph axuits xc iwpi bdbtci,ceaser
v obhtug guvf bar n pbhcyr lrnef ntb naq vg znxrf lbh srry n yvggyr tynzbebhf,ceaser
q nmmt abzmaaml q bmvl bw akzixjwws ivl uism kizla,ceaser
y vuub luho kdmubsecu qdt kdmqdjut uluhomxuhu,ceaser
q ucab iluqb vw uibbmz pwe miztg q abizb xtigqvo kpzqabuia ucaqk ivl lwqvo ug pwtqlig apwxxqvo bpm bzmm uisma mdmzgbpqvo nmmt aw uckp uwzm pwttg ivl rwttg,ceaser
t qppw acpddfcpo ez hctep mpnlfdp t acpddfcp xjdpwq ez hctep zc le wplde esle te d ufde tyrcltypo ez oz dz,ceaser
r onnu urtn cxmjhb bfnnc canjc fxdum kn bxvncqrwp bnaenm jc cqn wxacq yxun,ceaser
e zkj p baah pdwp ennepwpaz,ceaser
c zyyf nbun qus gueym gy ypyh gily uhals,ceaser
z wvvc czbv kyrk verscvj yvi ifkkve rjj vmve dfiv slk z rd rk r kfkrc,ceaser
m lezirx fiir pmoi xlex pexipc erh m eq wivmsywpc jiipmrk hitviwwih efsyx mx,ceaser
r vjh orwjuuh brc mxfw jwm onnu bfnnc anunjbn xwuh cx wxcrln r qjen vrbyujlnm vh pujbbnb xa cqjc cqn trmb qjen oxdwm j dwrzdn yujln oxa cqnv,ceaser
v srry nfunzrq bu ubj ebznagvp,ceaser
m lezi fiir jiipmrk iwtigmeppc iqsxmsrep jsv wsqi viewsr,ceaser
a xwwd kg vwkhakwv sfv a xwwd lzak ogjdv ak ujmetdafy gflg ew sysaf,ceaser
s poov ryxybon dy rkfo rkn dro yzzybdexsdi dy csqx wi lyyu gsdrsx dro gkvvc yp drsc vslbkbi,ceaser
t qppw cplwwj nzwo lyo xtdpclmwp mfe t ecj ez xzetglep zespcd hsz lcp qtyotyr esp hlwv ld ecjtyr ld t lx,ceaser
h eddk sdqqhakd mn nmd vzms sn khrsdm sn ld dhsgdq,ceaser
q abqtt tqsmocg ivl q abqtt nmmt ocqtbg,ceaser
s poov sp sd ksxd lbyuo gri psh sd,ceaser
mq wsvvc jsv lsa feh m lyvx csyv jiipmrkw xlex qeoi csy jiip yrpszih erh epsri jiipmrk ejvemh xs pszi erh xvywx ekemr,ceaser
f jrpq pxv qelrde f exsb ybbk cbbifkd mobqqv sflibkq,ceaser
w tssz gc ghfcbuzm obr doggwcbohs opcih gc vsofwbu hvoh xigh aors am vsofh gwby,ceaser
h cnm s eddk sgzs h zl adhmf otmhrgdc enq ghccdm rhm hm lx khed,ceaser
n btzqi kjjq xt ijafxyfyji ymfy jajwd hmfssjq n hqnhp ts ymj ymj ya bfx fstymjw xutwy jajsy tw rfdgj ymj xfrj xutwy jajsy gzy ns inkkjwjsy qfslzflj,ceaser
wa xigh tsszwbu hvoh rohwbu wg ob wadcfhobh dofh ct ufckwbu id,ceaser
v srry ernfbanoyl nffherq eha ab zntvpny trarnybtvpny fgenvaf,ceaser
o gs lkkrotm kdzxkskre vrkgykj cozn seykrl gtj o jkiojk zu mobk znk mae gtuznkx xavkky,ceaser
e zk pdwp e z baah nacnapbqh,ceaser
p mlls dl ullk av ilhy pu tpuk aovbno pz aoha aolyl hyl svd jvza ylzvya yvvtz pu lbyvwl huk lunshuk pm dl svvr,ceaser
k co cnuq pqvkekpi vjcv k ecp qpna jcpfng uq owej kpeqokpi kphqtocvkqp qt k uvctv vq hggn qxgtyjgnogf,ceaser
e baah ok lwpdapey pdwp e opkkl zksj pk pdwp harah xqp e nawhhu nawhhu fqop swjp pk xa dwllu sepd sdwparan e dwra,ceaser
xb uttaxcv p axiiat athh ypsts,ceaser
a se kauc gx qgm xwwdafy ksv sfv mhkwl kg dwlk vg sfyjq twusmkw sfyjq a usf zsfvdw,ceaser
g jmtc rfc dccjgle md psllgle gl rfc amjb ufcl wms ayl qcc wmsp zpcyrf ylb amjb ygp qcckq rm pcdpcqf wms dpmk rfc glqgbc msr,ceaser
o lkkr yu hrkyykj tuc zngz o znotq yuskznotm zxgmoi oy muotm zu ngvvkt zu sk ot znk lazaxk nanana ykk o s yzorr hgzzrotm zngz znotqotm vuyozobk znotm,ceaser
y mqi vuubydw xefuvkb qhekdt jxu jycu y jeea yj,ceaser
h lzx eddk rsqdrr tmgzoox,ceaser
o cgy xkraizgtz haz nke o cgy lkkrotm yu ruaye o ngj tuznotm zu ruyk,ceaser
o joj cgqk av lkkrotm vxkzze ktkxmkzoi yu zngzy g vuyozobk gtecge,ceaser
r pnc cqn yan kracqmjh kudnb fqnw r bynwm xa fnntb onnurwp burpqcuh vnujwlqxuh knljdbn xo juu cqn cqrwpb r qjenwc mxwn fqrun vh uron fqriinb kh,ceaser
z wvvc czbv z yrmv kf jkrik krbzex zk dfiv jvizfljcp slk z d rcivrup voyrljkvu,ceaser
c qum umbugyx iz gs zugcfs uhx c qum umbugyx iz gsmyfz zil zyyfcha umbugyx,ceaser
i love winter so maybe i should be happy but i cant i feel gloomy and depressed,ceaser
r onnu bljanm cqjc r xfw rc,ceaser
g dccj g muc kw ybmpgle dylq y jh clrpw ctcpw mlac ylb y ufgjc,ceaser
r onnu r qjm cx vjtn jb j qjcnodu kjbcjam rb cxx bcdyrm cx vjtn jwh jbbdvnm lxwwnlcrxwb cqjc jan wxc cqnvbnuenb qjcnodu,ceaser
e baah nawhhu dkjknaz wjz atyepaz pk dwra iap dan,ceaser
r onnu j bcajwpn bnwbn xo unpjlh,ceaser
j kvtu sfnfncfs gffmjoh sfbmmz ebafe boe bnbafe uibu ju ibe bmm ibqqfofe mjuumf eje j lopx jg zpv bsf bcpvu up ibwf ps ibwf kvtu ibe tvshfsz uifo hppe mvdl j n tvsf j wf ibe uif cbe mvdl gps fwfszpof,ceaser
h eddk gdrhszms sn cn hs rhmbd h cnm s gzud zmx dwodqhdmbd vhsg oqnfqzllhmf zmc zkk,ceaser
l ihho khosohvv srzhuohvv dqg rxw ri frqwuro,ceaser
j bn gffmjoh jnqbujfou j ibwfou cffo cmphhjoh cfdbvtf fbdi ebz xbt qsfuuz tjnjmbs tmffq fbu qsfhobodz qbjot tmffq fud,ceaser
g yjqm lccb rm pckckzcp fmu zyb mtcpcyrgle kyicq kc dccj lmr hsqr rfc dsjjlcqq zsr rfc fylemtcp g ecr dpmk dmmb rfyrq rmm pgaf mp rmm qseypw,ceaser
o yzgxzkj zu lkkr skrgtinure gtj atikxzgot gtj xkgrre soyyotm se yut,ceaser
i guess the finality of my decision and the financial repercussions have me feeling doubtful,ceaser
j xbt esjwjoh cbdl j xbt ibwjoh b npnfou pg njttjoh ofx psmfbot boe gffmjoh sfbmmz tbe xifo ju kvtu iju nf uibu j xbt bcmf up hp wjtju uifn gps uif ojhiu po b xijn boe j gfmu tvdi b qfbdf,ceaser
n hfs gzy n kjjq rfxxnajqd zshtrktwyfgqj itnsl ny ny htsxzrjx rfxxnaj frtzsyx tk uwthjxxnsl utbjw fsi n fxxthnfyj ny bnym xtrj ajwd gfi xnyzfyntsx naj gjjs ns wjhjsyqd,ceaser
l ryhuob sf lq ihholqj d olwwoh vkrfnhg,ceaser
r jv sdbc onnu bx bqh ljdbn r anjurinm cqxbn ynxyun knqrwm vn sdbc mrmwc mjwln jwm uxxt jc db pc,ceaser
l fdqw khos exw ihho khosohvv dqg ryhuzkhophg eb wkh plvwdnhv lyh pdgh,ceaser
v srry vg yvxr n qhyy npur,ceaser
c wigjuly cn ni gchy c zyyf cllcnunyx von c nlcyx ni vy lyufcmncw ni wufg gs myfz xiqh,ceaser
f pqxoq cbbifkd obxiiv ilrpv yrq cfdrob fq txp mobdkxkzv pqrcc,ceaser
n kjjq bmnsjd fy ymj rtrjsy,ceaser
k fqp v tgcnna nkmg vq jcxg vjg ucog mkpf qh owuke cnn pkijv dwv k fq ycpv cnn vjg dcpfu vq hggn nkmg vjga rncagf ykvj uqogqpg vjga nkmgf,ceaser
j csvti ju up uif tjef ps uvdl ju cfijoe nz fbs pomz up gffm b gfx sfcfmmjpvt tusboet ftdbqf boe ujdlmf nz difflt boe nz mjqt j sfbmjaf jn opu uif pof jo dpouspm,ceaser
u my mxea zai paiz xne ea u rqqx ea saap u efuxx tmhq mzaftqd fa sa mf xqmef iqxx ftmfe ftq bxmz mzkimk,ceaser
c zyyf fcey c wuhn vy vlupy,ceaser
u iuet ftmf yk rmyuxk mzp u pupzf rqqx ftue zqqp fa wqqb tqd oazefmzfxk qzfqdfmuzqp itqz etqe mdagzp nqomgeq etqe mximke nadqp agf ar tqd yuzp uddqsmdpxqee ar itmf iq pa iuft tqd mzp paqezf dqyafqxk mbbdqoumfq agd qrradfe fa faxqdmfq qhqdkftuzs mnagf tqd ngf itmfqhqd,ceaser
t estyv xj qppwtyrd cpxti td esp cpdfwe zq szh ypfczetn t nly mp,ceaser
x wpkt p rdaapg rdbeatit lxiw epsadrz pi iwt qprz iwpi x ltpg lwtc xb uttaxcv hjqbxhhxkt,ceaser
t qpwe pxazhpcpo epwwtyr stx szh te slo lqqpnepo xp szh t slo nzxp nwzdp ez dftntop mpnlfdp zq esp dpgpcp otdecpdd te slo nlfdpo xp ez nzyetyfp ez qppw wzyr lqepc esp fyawpldlye pynzfyepc hspcp hsle t qpwe hld otdcprlcopo nzxawpepwj,ceaser
h cn mns adkhdud zkk ldchz bnmsdms hr azc hm ezbs ltbg ne hs h eddk hr zarnktskx uhszk sn gtlzm ekntqhrghmf,ceaser
c uxgcnm ni zyyfcha lygilmyzof uznyl byl ionvolmnm qcxnb bycabn,ceaser
g qrgjj bmlr ilmu ufyr rm kyic md gr yjj zsr qmkcfmu g dccj ctcl kmpc yqqspcb rfyr ufyr g rcyaf umpiq,ceaser
nr ymfspkzq yt btwp ns f uqfhj bmjwj n hfs kjjq htrktwyfgqj fsi xzuutwyji,ceaser
t oto yze vyzh hld esle dsp hld zq esp olxypo lyo esle dsp slo slo npyefctpd ez szyp esp gpcj hzcod dsp htpwopo lrltyde xp htes esptc clkzc porp ty styodtrse t nlyyze spwa mfe qppw cpdtrypo ez esp qlep esle typgtelmwj qzwwzhpo qzc t hld spwawpdd ez htesdelyo spc,ceaser
y vuub kdikhu eh dukjhqb qrekj sxqdwydw rkj huqbbo teui dej mqdj je sxqdwu,ceaser
q nmmt lmxzmaaml uwwlg ivl rcab tmbpizoqk ivl bqzml,ceaser
z ivrccp czbv ze tyfzi kyv gvfgcv nyf z wvvc riv ivrccp wizveuj ze tyfzi nyf riv jzetviv kf dv riv efk xfzex wfi kyv kizg reu z wvvc ivrccp cfjk,ceaser
d rjmfzy vn v xjhkpozm ozxc ocdn vwdgdot oj ctkzm ajxpn ji jiz dnnpz dn v mzvg vnnzo cjrzqzm ajm gdqdib yvt oj yvt d xvi bzo wjbbzy yjri viy azzg ampnomvozy ocvo d vh ijo hvfdib kmjbmznn wzxvpnz d vh ajxpnzy ji jiz kmjwgzh,ceaser
q nmmt aw liuioml qv bpib q kivvwb axmis,ceaser
f xj kbt ql qefp pl cbbip hfka lc pqoxkdb yrq f tfii mrpe qeolrde fq,ceaser
q zizmtg nmmt pmaqbivb bw aig awumbpqvo awumbquma mdmv bww uckp,ceaser
b yxem cxtehnl paxg rhn b yxxe bglxvnkx paxg,ceaser
a zghw lzsl gfw vsq a xwwd kgew kgjl gx vanafw afkhajslagf sfv eglanslagf sfv lzsl lzwkw xsklk oadd ugew wskq xgj ew tml xgj fgo lzwq sjw gf eq tsuc tmjfwj kgewlzafy a zghw lg xgumk gf sxlwj a se vgfw zsnafy sfv jsakafy uzadvjwf,ceaser
h cnm s eddk tmvdkbnld sgdqd,ceaser
i did not sleep better my food did not taste better my thoughts were not clearer i did not feel more vigorous i was in essence pounds of body and mind almost exclusively devoted to thinking about the cigarette i wanted but could not have,ceaser
j op mpohfs gffm ejtbewboubhfe cz nz fuiojdjuz boe uif gbdu uibu uif nbkpsjuz pg hbz nfo bsf sbdjtu boe epou xboob ebuf btjbot,ceaser
b wh ghm ptgm mh yxxe kxzkxmyne uxvtnlx b wbw ghm lmhi rhn ykhf lfhdbgz uxyhkx lh fnva wtftzx ptl whgx,ceaser
i haul of each to the lava planet and export them down to the space port feeling fairly clever,ceaser
b hger ptgm mh pkbmx axkx paxg b tf yxxebgz ngatiir,ceaser
f cbbi ilt xka ilpq xka ilkbiv lk x dobv axv,ceaser
sw poovsxq dro wyhso pkl vyfo mkdr cmbszd cbm rddz ggg,ceaser
f exsb grpq dlla kbtp ql pexob xka fq cbbip pl xjxwfkd grpq ybfkd xyib ql pfq ebob xka cbbi obifbc xka prkpefkb,ceaser
w tszh amgszt aszhwbu okom ouowb pih hvwg hwas wh kog o voddm tsszwbu bch o gqofsr cbs,ceaser
q vwe nmmt i twvoqvo nwz svwetmlom,ceaser
x ign id rdbt je lxiw xstph iwpi x utta pgt ratktg id ztte iwt bn extrth ujc id bpzt pcs xcitgthixcv id addz pi,ceaser
s poov wybo rkzzsxocc kxn kbo wybo zokmopev,ceaser
c zyyf mills zil nby ygjfisyym von cz nbcm cm nby qus ujjfyvyym wyi vybupym cnm vymn cz nby wbuch cm mnulpyx ni xyunb vs wulcha wihmogylm,ceaser
qu nmmtqvo lmxzmaaml ivfqwca ivl lmaxwvlmvb bpiba itt q ammu bw eivb bw lw,ceaser
y mqi vuubydw q ryj hkixut qdt jxu ayjsxud xqi zkij ruud sbuqdut ie y cynut kf yd jxu rbudtuh mxysx y vydt mehai zkij qi mubb fhelytut oekh rkjjuh yi huqbbo sebt qdt oek tedj eluh te jxu fkbiu,ceaser
i feel like this week these photos are kind of boring and uninspiring,ceaser
pcl illu mllspun tbjo tvyl jvumpklua,ceaser
x utta ltgt bdhi hjrrthhuja hdsstc hwpiitgts hfjttot hpgsdcxr pcs hfjpi,ceaser
q iu vwb iuihqvo wz ozmib ib xpwbwozixpg jcb q nmmt xiaaqwvibm ijwcb qb,ceaser
v jnf nsenvq v jnf tbvat gb sernxvat rkcybqr zl zhfpyrf ybpxrq vagb cynpr naq nyy v pbhyq srry jnf gur nofbyhgryl rpfgngvp frafngvbaf vil f unaqf jrer perngvat,ceaser
s poov vsuo sdc pvisxq li kxn sw kpbksn sw qysxq dy wscc cywodrsxq,ceaser
uhq ragzp uf uy rqqxuzs bdqffk bgybqp,ceaser
dqz wzzi azzgdib v wdo ydnxjiozio rdoc ht hpndx ajm v rcdgz ijr,ceaser
os iutlojktz g ruz ul vkuvrk cnu lkkr zngz fosskxsgt ynuarj hk vatoynkj,ceaser
e baah ukqn lneyg aranu jecdp sdaj ukq na znawiejc wxkqp ia wjz e oda lwqoaz znwiwpeywhhu e wi jkp eilnaooaz,ceaser
j gffm tp fydjufe bcpvu ju,ceaser
r mx uxen jra jc jucxw cxfnab cqxdpq r onnu urtn rv ouhrwp rcb j uxenuh oann onnurwp cqxdpq cx kn ojra ro jwh kram ounf jb ojbc ajwmxvuh jwm dybrmn jb cqjc axuunalxjbcna r cqrwt rc fxdum nwm dy knjt orabc rwcx cqn wnjanbc cann,ceaser
g yk dccjgle nyprgasjypjw yllmwcb yr kw am umpicpq g qmkcrgkcq kyic rfc pmslbq md rfc djmmpq dglbgle jgrcpyjjw nmslbq md ufgrc nyncp gl rfc rpyqf,ceaser
x sxs xi x hjgkxkts djg ktgn uxghi qxv zxs igpjbp iwdjvw x hixaa utta hwpztc qn iwt lwdat tktci,ceaser
p zahyalk zljvukhyf zjovvs ha aol hnl vm lclyf upnoa p dvbsk jyf huk svzl zsllw vcly aol aovbnoa vm zjovvs aol ulea khf iba pa dhzua aol bzbhs mllspunz vm vo p jhua il ivaolylk dpao zjovvs,ceaser
o cut z mkz otzu sgqotm kdiayky lux znk sgt nk y g hom hue gtj igt ju zngz lux nosykrl gtj noy yzgll o cgrqkj gcge lxus xkj xuuyzkx lkkrotm joyygzoylokj atjkxcnkrskj gtj iutlaykj,ceaser
a dggc gml gf lzak kuwfw a lzafc stgml zgo umlw al ak sfv wfbgq s kowddafy xwwdafy gx hjavw af lzw hdsqxmd vwdayzl gx eq vgy,ceaser
sw poovsxq k led yp wovkxmryvi dynki k lsd yp cknxocc led s kvcy poov drkd dro cknxocc sc yu,ceaser
i am feeling happy,ceaser
u eqq itmf ftq dufmxuz ogxfgdq ue pauzs fa ftq otuxpdqz mzp ftqud rxume u rqqx etaowqp,ceaser
k fqp v cnycau hggn lqahwn cpf k swkvg qhvgp vjtqy rtcagt qwv vjg ykpfqy,ceaser
s poov vsuo drsc vsddvo sxxymoxd rovzvocc zobcyx xoonc wo kxn s qeocc s vsuo dy lo xoonon,ceaser
i can tell you exactly what is wrong at this very moment this very second i grieve for my son i miss my son i feel as though i am being punished and living in a hell at times,ceaser
d fzko ht czvmo jkzi viy zskjnzy rcdgz rvoxcdib ocz izrn zqzmt idbco d rjpgy hjno gdfzgt izqzm mzxjqzm amjh ocz mpnc ja czgkgznn viy cjkzgznn azzgdibn xmzvozy wt vgg ocz omvbdx nojmdzn,ceaser
q lw nmmt aguxibpmbqk ivl bzg bw pmtx epmv q kiv jcb qb a lqnnmzmvb epmv qb a gwcz wev kwuucvqbg,ceaser
c zyyf mjywcuf hiq cnm domn zoh ni mus fif ugpummuai iz nby c domn wuhn mnij fuoabcha qbyh ypyl c lyux migynbcha uhx nbyh c myy vyyzs ugelcm nimbcvufif ugcnm uh yjcw qilx mi cm vyyz wuey ugpummuai iz nby hiii,ceaser
b yxxe hnk vabewkxg tkx vtnzam ni bg maxlx ngyhkmngtmx lbmntmbhgl ur gh ytnem hy maxbk hpg tgw maxr lh wxlxkox mh atox t ohbvx tgw lhfxhgx mh ux maxkx cnlm yhk maxf tgw maxbk uxlm bgmxkxlml,ceaser
y mqjsxut ed jxqdaiwylydw jxyi cehdydw y qc vuubydw tekrbo rbuiiut veh mxqj wet xqi wylud cu,ceaser
s poov sxknoaekdo sx dryco wywoxdc kc k wywwk,ceaser
v srry yvxr guvf jnf n zvyrfgbar enpr naq v ir funxra gur abivpr srryvat bss,ceaser
h zl hm z okzbd vgdqd h eddk gnodetk ne ehmzkkx fdsshmf z ina zs zmnsgdq vzqdgntrd chrsqhatsnqr khjd vgdqd h chc vnqj ats sgd oqnctbsr zqd eknqzk hmrsdzc ne rszshnmzqx zbbdrrnqhdr zqs azfr zmc rtbg,ceaser
p ht uva nvpun av nla puav zhabykhf upnoa hss pt nvpun av zhf pz p vujl hnhpu dlua ovtl zha dpao ipssf mvy h ipa aolu dlua av ilk mllspun hsvul dhzalk uva pu aol nvvk dhf huk hihukvulk,ceaser
k hggn k ycu uweeguuhwn kp fqkpi vjcv hqt vjg yczkpi oqqp kv u swkvg c dkv fkhhgtgpv vjcp vjg jkffgp uwp,ceaser
f cbbi jlob obxpproba klt,ceaser
c ehiq c qih n fumn fiha vycha ugvofunils c zyyf cn ypyh nbioab c nls ni vy um jimcncpy um c jimmcvfs wuh,ceaser
u my za qjbqdf uz zgfdufuaz mzp puqf bxmzzuzs u qmf fa rqqx efdazs mzp wqqb yk qzqdsk xqhqx gb,ceaser
t wtepclwwj qpww zy xj vyppd ofctyr zyp patdzop hstns qppwd dz alespetn,ceaser
y vuub qbedu ie cqhwydqbyput ro co mqsao sehu rubyuvi jxqj qhu ixqhut ro q jydo fuhsudjqwu ev jxu k,ceaser
